<s> He carefully planned out what he would wear to the party . </s>	<s> When the day of the party arrived Bob was both happy and excited . </s>
<s> Bob thought the grocery store was very expensive . </s>	<s> Bob decided to grow a garden . </s>
<s> Bob went to the bathroom . </s>	<s> When he was done he began walking back to class . </s>
<s> He asked his friend why everyone was studying . </s>	<s> It turned out that Bob had forgotten about his test . </s>
<s> So Sue decided to play alone . </s>	<s> But it was boring with no one else playing . </s>
<s> She didn 't want to eat what her mother cooked for lunch . </s>	<s> Sue was hungry but there was nothing good to eat at home . </s>
<s> It was almost winter and they were closed for the season . </s>	<s> Sue was sad since she was looking forward to going there . </s>
<s> Bob was excited to learn how to play . </s>	<s> Bob found it very hard to play as well as he would like . </s>
<s> His best friend played better . </s>	<s> Bob lost the game . </s>
<s> His parents made him do the dishes every night . </s>	<s> One day Bob decided to not do the dishes . </s>
<s> Bob 's parents bought him an apple tree . </s>	<s> Bob happily planted it in his backyard . </s>
<s> I met a girl named Sue . </s>	<s> We talked for hours about life . </s>
<s> Her dad ate them all . </s>	<s> Sue ate one and noticed something was missing . </s>
<s> Bob was on a bus . </s>	<s> He saw a very pretty girl . </s>
<s> Bob was playing with his new toy truck . </s>	<s> He accidentally threw it out the window . </s>
<s> Sue had just gotten a new job . </s>	<s> Today was her first day . </s>
<s> Bob decided to put up lights on Thanksgiving . </s>	<s> Before having dinner , Bob worked on putting up the lights . </s>
<s> Bob had to get to a meeting . </s>	<s> He rushed through traffic . </s>
<s> They were at Bob 's house . </s>	<s> Bob ran and asked his mother if he could have one , . </s>
<s> Sue invited all her friends to the party . </s>	<s> Sue always loved going to the party . </s>
<s> She walks into the living room to call her husband . </s>	<s> Sue tells her husband they are having a baby in 8 months . </s>
<s> Sue got a gift from her parents . </s>	<s> They decided she was old enough to have a pet . </s>
<s> Sue was upset one of her siblings had eaten her chips . </s>	<s> They were on the road driving out of town . </s>
<s> Bob woke up feeling very sick . </s>	<s> He decided to go to the doctor to see what was wrong with him . </s>
<s> Bob missed his old school . </s>	<s> But he and his family moved far away from it . </s>
<s> He quickly realized that she was amazing . </s>	<s> Bob asked her out on a date . </s>
<s> Bob said that he could fit a box of cookies in his mouth at a party . </s>	<s> The people at the party did not believe him . </s>
<s> He cooked the meal , then invited his friend Bob over . </s>	<s> Bob said the meal was great , now they spent the night together . </s>
<s> Sue wanted fruit . </s>	<s> But she had none in her house ! </s>
<s> Bob was looking forward to Halloween . </s>	<s> Bob had his costume prepared . </s>
<s> The girl , angry , challenged him to a fight . </s>	<s> Bob agreed to meet her in the yard after classes . </s>
<s> The dog 's body was made to run daily . </s>	<s> Bob could not run . </s>
<s> Bob felt hurt . </s>	<s> Bob decided not to say anything back . </s>
<s> Bob grew up on a farm . </s>	<s> On this farm , there was much work to do . </s>
<s> He could barely afford food . </s>	<s> Bob hated being broke . </s>
<s> But she was caught . </s>	<s> Sue got in front of the class and read the note . </s>
<s> Bob decided to take off work and teach the boy himself . </s>	<s> With his dad there , the boy felt safe and was soon swimming . </s>
<s> Her friend Sue loved to grocery shop . </s>	<s> They decided to grocery shop together . </s>
<s> Bob was riding his dirt bike with his family . </s>	<s> He went up a hill . </s>
<s> Today is Bob 's first swimming lesson . </s>	<s> He arrived at the pool with his parents at 2 . </s>
<s> Sue walked to school every day . </s>	<s> One day while walking , Sue saw a small kitten all alone . </s>
<s> Bob had just got off work . </s>	<s> He knew he had to go to the gym . </s>
<s> Then he let Sue in to see her husband . </s>	<s> Sue was so glad to see him , she cried . </s>
<s> Bob was bored at home . </s>	<s> He wondered why none of his friends had invited him out . </s>
<s> They later at lunch then played outside . </s>	<s> Bob 's mother picked him up and they left . </s>
<s> Sue thought she was the best artist in school . </s>	<s> There was an art contest coming up soon and Sue wasn 't worried . </s>
<s> Bob was hungry for his lunch . </s>	<s> He went to the break room to get his sandwich . </s>
<s> Bob was playing video games . </s>	<s> His mother told him to turn them off . </s>
<s> Bob had a problem . </s>	<s> He lost his green ball . </s>
<s> Bob was going to work . </s>	<s> He noticed he had a flat tire . </s>
<s> Bob had to study . </s>	<s> He had a big math test . </s>
<s> Sue was driving home from the grocery store . </s>	<s> It was rainy and dark . </s>
<s> He asked his friend Bob to work with him . </s>	<s> The practiced daily until Bob was able to ride . </s>
<s> The tree fell on Bob and he broke his arm . </s>	<s> He had to go to the hospital . </s>
<s> Bob wanted to do something special for his father . </s>	<s> He bought his dad a brand new radio . </s>
<s> Sue and Bob wanted to do something on a Sunday . </s>	<s> Sue suggested that they go to the zoo . </s>
<s> Bob hated rock music . </s>	<s> His girlfriend only listened to rock music . </s>
<s> Sue was having trouble sleeping at night . </s>	<s> She had work early in the morning tomorrow . </s>
<s> Sue is a stay at home mom who likes clothes . </s>	<s> One day her friend invited her to an online shopping party . </s>
<s> It was the first day so the teacher just talked for most of the class . </s>	<s> Sue sat and bored waiting for class to end . </s>
<s> Bob was hungry . </s>	<s> He did not have anything to cook at his house . </s>
<s> Bob decided to look for a new job . </s>	<s> It took him weeks but he was able to find a much better job . </s>
<s> One day she met Bob at the grocery store . </s>	<s> They became good friends and started dating . </s>
<s> Sue arrived early for her interview and waited near the door . </s>	<s> A man came to the door and looked at her . </s>
<s> The roommate had to give the snake away . </s>	<s> Bob was sad for his roommate but relieved , too . </s>
<s> Bob ran up to his dog and the other dog 's owner . </s>	<s> Bob apologized to the dog owner and she said it 's okay . </s>
<s> Sue was tired of being alone in her house . </s>	<s> She went to the animal shelter to look around . </s>
<s> Bob had a weight problem . </s>	<s> Bob went on a diet to lose weight . </s>
<s> Bob had never taken a business trip before . </s>	<s> Bob had fun on the plane . </s>
<s> Sue had a birthday recently . </s>	<s> She asked her parents for a puppy for her present . </s>
<s> Sue was asked out on a date by Bob . </s>	<s> The two of them went to a local restaurant . </s>
<s> Then his mom offered him $ 5 to try one . </s>	<s> Bob accepted the offer . </s>
<s> Bob got very scared . </s>	<s> Bob ran out of the apartment and never returned . </s>
<s> Bob was an older man with a large family . </s>	<s> He knew that he had done well in his life . </s>
<s> Sue hated her glasses . </s>	<s> The kids at her school made fun of her for wearing them . </s>
<s> Bob tried again using his dad 's advice . </s>	<s> His dad was very proud of him when the kite took to the air . </s>
<s> Sue was telling her about a date she went on the day before . </s>	<s> Just as she got to the good part the call dropped . </s>
<s> Sue wanted to be more healthy . </s>	<s> She started eating more vegetables and less fast food . </s>
<s> The next day , Bob felt sick . </s>	<s> He threw up all day . </s>
<s> His boss insisted that he should speak with him . </s>	<s> Bob was nervous as he sat across from his boss . </s>
<s> Sue and her dad Bob were going fishing . </s>	<s> Bob loved to fish , but Sue did not . </s>
<s> Sue was at her house . </s>	<s> She saw a strange car pull into her driveway . </s>
<s> Sue was in the kitchen with her grandma . </s>	<s> Her grandma allowed her to have a piece of cake . </s>
<s> The two friends had a wonderful day . </s>	<s> At the end of the day , Sue went back home . </s>
<s> There was a new kid in the school . </s>	<s> Bob challenged him and punched him . </s>
<s> Bob paid the cashier and took the shoes home . </s>	<s> Bob put on the shoes and went running . </s>
<s> It was the end of the school year . </s>	<s> Bob had studied long and hard for his final exam . </s>
<s> Sue had never moved before and was very sad to leave her friends . </s>	<s> She cried the entire car ride to their new home . </s>
<s> Bob had a crush on Sue , and went to the school dance with her . </s>	<s> Bob hated dancing . </s>
<s> Bob always wanted a puppy . </s>	<s> Bob 's parents brought him to the pet store . </s>
<s> Bob got a coat in the mail . </s>	<s> It was not his . </s>
<s> Bob had to buy gifts for his children for Christmas . </s>	<s> He did not know what to get . </s>
<s> Sue happened to look outside her window . </s>	<s> There was a horse looking back at her . </s>
<s> Bob loved going to the library . </s>	<s> Last Friday he was there reading a great new book . </s>
<s> Bob went to school ready to win . </s>	<s> After a hard fought game , Bob 's team won . </s>
<s> Bob was going hunting with his dad . </s>	<s> This was Bob 's first time hunting . </s>
<s> He went to the pet shop and saw that they had a few . </s>	<s> Bob picked out the one he liked most . </s>
<s> She has a competition coming up . </s>	<s> Sue practiced every day until the competition . </s>
<s> Bob said that he was out of a job . </s>	<s> His old friend ended up getting him a job at where he worked . </s>
<s> They were not playing very well in the season . </s>	<s> Bob did not want to watch any more games . </s>
<s> They all thought she had a boyfriend . </s>	<s> Sue 's sister never had a boyfriend ! </s>
<s> He also bought a brand new suit . </s>	<s> Bob was confident going into the interview . </s>
<s> Sue had finally accepted her crush Bob wasn 't interested in her . </s>	<s> In class she sat next to her and began to speak to her . </s>
